Price,TransferDate,PostCode,PropType,Age,Duration,City,District,County
2388516,43787,CR0 5BY,Other,Pre-Owned,Leasehold,CROYDON,CROYDON,GREATER LONDON
525000,43788,CR2 7DZ,Terraced,NewBuild,Freehold,SOUTH CROYDON,CROYDON,GREATER LONDON
1200000,43798,SW20 9AP,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
4000000,43804,KT1 1PH,Other,Pre-Owned,Leasehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
2772893,43719,KT22 0DP,Other,Pre-Owned,Freehold,LEATHERHEAD,KINGSTON UPON THAMES,GREATER LONDON
103680,43763,E9 6JN,Other,Pre-Owned,Freehold,LONDON,HACKNEY,GREATER LONDON
500000,43567,CR2 8LL,Terraced,Pre-Owned,Freehold,SOUTH CROYDON,CROYDON,GREATER LONDON
379950,43798,CR0 0LQ,Semi-Detached,Pre-Owned,Freehold,CROYDON,CROYDON,GREATER LONDON
502500,43677,KT1 2TL,Flat,Pre-Owned,Leasehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
515000,43797,DA6 8EL,Semi-Detached,Pre-Owned,Freehold,BEXLEYHEATH,BEXLEY,GREATER LONDON
475000,43818,SE19 2DJ,Flat,Pre-Owned,Leasehold,LONDON,CROYDON,GREATER LONDON
486500,43817,CR2 9EZ,Detached,Pre-Owned,Freehold,SOUTH CROYDON,CROYDON,GREATER LONDON
1625000,43735,BR3 1FD,Detached,Pre-Owned,Freehold,BECKENHAM,BROMLEY,GREATER LONDON
350000,43819,KT2 6QA,Flat,Pre-Owned,Leasehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
305000,43819,CR7 7JW,Flat,Pre-Owned,Leasehold,THORNTON HEATH,CROYDON,GREATER LONDON
225000,43812,SM4 5HN,Flat,Pre-Owned,Leasehold,MORDEN,MERTON,GREATER LONDON
690800,43816,KT2 5FW,Flat,NewBuild,Leasehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
550000,43679,CR2 7DZ,Terraced,NewBuild,Freehold,SOUTH CROYDON,CROYDON,GREATER LONDON
295000,43812,CR0 1GA,Flat,NewBuild,Leasehold,CROYDON,CROYDON,GREATER LONDON
472500,43601,CR0 1FX,Flat,NewBuild,Leasehold,CROYDON,CROYDON,GREATER LONDON
500000,43777,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
617500,43791,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
475000,43781,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
410000,43677,CR0 5EF,Flat,NewBuild,Leasehold,CROYDON,CROYDON,GREATER LONDON
550000,43782,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
284000,43817,CR2 6FU,Flat,NewBuild,Leasehold,SOUTH CROYDON,CROYDON,GREATER LONDON
465000,43749,DA8 2HX,Semi-Detached,NewBuild,Freehold,ERITH,BEXLEY,GREATER LONDON
510400,43663,KT2 5FU,Flat,NewBuild,Leasehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
450000,43782,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
1040000,43787,SE26 6HH,Terraced,NewBuild,Freehold,LONDON,BROMLEY,GREATER LONDON
575000,43790,KT3 4DZ,Flat,NewBuild,Leasehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
825000,43699,SW19 1PG,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
887000,43728,SW15 2LA,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
669999,43705,SE15 3NY,Terraced,Pre-Owned,Freehold,LONDON,SOUTHWARK,GREATER LONDON
405000,43764,SE5 8PX,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
610000,43759,SW16 6BN,Terraced,NewBuild,Freehold,LONDON,WANDSWORTH,GREATER LONDON
184000,43769,SW18 4FR,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
395000,43525,SE18 5LU,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
800000,44028,SM2 5LW,Semi-Detached,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
1250000,44022,KT3 3AX,Detached,Pre-Owned,Freehold,NEW MALDEN,KINGSTON UPON THAMES,GREATER LONDON
725000,43994,KT2 5QL,Semi-Detached,Pre-Owned,Freehold,KINGSTON UPON THAMES,KINGSTON UPON THAMES,GREATER LONDON
845000,44029,KT6 5BX,Semi-Detached,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
499950,44022,KT9 1AS,Semi-Detached,Pre-Owned,Freehold,CHESSINGTON,KINGSTON UPON THAMES,GREATER LONDON
1955000,44035,SW14 8RX,Semi-Detached,Pre-Owned,Freehold,LONDON,RICHMOND UPON THAMES,GREATER LONDON
535000,44028,SM4 5RE,Semi-Detached,Pre-Owned,Freehold,MORDEN,MERTON,GREATER LONDON
570000,44050,SM5 3BN,Semi-Detached,Pre-Owned,Freehold,CARSHALTON,SUTTON,GREATER LONDON
2900000,44013,TW10 5BX,Detached,Pre-Owned,Freehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
510000,43768,TW11 8HH,Flat,Pre-Owned,Leasehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
750000,43742,SW11 3LW,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
563680,43742,SW2 1EP,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
535000,43759,SW2 3LX,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
837500,43668,SW11 1HJ,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
950000,43770,SW15 2LA,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
450000,43748,SE23 2AH,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
845000,43749,SE1 7RB,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
480000,43748,SW18 4PD,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
890000,43742,SW12 8HF,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
945000,43775,SE14 5PY,Terraced,Pre-Owned,Freehold,LONDON,LEWISHAM,GREATER LONDON
450000,43769,SE3 8BS,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
485000,43769,SE3 8BS,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
656500,43738,SW11 6HT,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
590000,43769,TW12 2BS,Flat,Pre-Owned,Leasehold,HAMPTON,RICHMOND UPON THAMES,GREATER LONDON
359950,43770,TW2 7RB,Flat,Pre-Owned,Leasehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
180000,43754,IG11 8UP,Flat,Pre-Owned,Leasehold,BARKING,BARKING AND DAGENHAM,GREATER LONDON
450000,43738,SE22 8RS,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
490000,43756,SW18 3DE,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
630000,43768,SE5 9LB,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
415000,43769,SE17 1RL,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
493000,43734,SE27 9RP,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
345000,43728,SE14 6TW,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
350000,43761,SW11 1EN,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
325000,43763,SE18 1BA,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
504000,43770,SE15 3RG,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
315000,43651,HA6 2XW,Other,Pre-Owned,Leasehold,NORTHWOOD,HILLINGDON,GREATER LONDON
360833,43651,N3 1RJ,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
561727,43651,,Other,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
238000,43816,TW13 7BJ,Terraced,Pre-Owned,Freehold,FELTHAM,HOUNSLOW,GREATER LONDON
189000,43822,UB8 1NF,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
100000,43791,TW3 3RP,Other,Pre-Owned,Freehold,HOUNSLOW,HOUNSLOW,GREATER LONDON
636500,43742,E14 0TT,Flat,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
540000,43797,E17 9SL,Flat,NewBuild,Leasehold,LONDON,WALTHAM FOREST,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
360000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
360000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
470000,43614,UB10 0WE,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
335000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WF,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
430000,43614,UB10 0WJ,Flat,NewBuild,Leasehold,UXBRIDGE,HILLINGDON,GREATER LONDON
570000,43707,N1 1ZT,Flat,NewBuild,Leasehold,LONDON,ISLINGTON,GREATER LONDON
260000,43648,N18 2EU,Flat,Pre-Owned,Leasehold,LONDON,ENFIELD,GREATER LONDON
10000,43773,N4 4AP,Other,Pre-Owned,Leasehold,LONDON,ISLINGTON,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
885000,44043,SW19 8QB,Terraced,Pre-Owned,Freehold,LONDON,MERTON,GREATER LONDON
425000,43980,KT6 7QT,Semi-Detached,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
375000,44029,SE5 8ED,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
500000,44040,KT6 7SY,Semi-Detached,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
1725000,43997,TW10 6JH,Semi-Detached,Pre-Owned,Freehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
498000,44008,SE16 5EB,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
408000,44026,SE18 4PS,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
540000,44027,SW11 2BA,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
1020000,44015,SW4 0JT,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
475000,44043,SE24 0HU,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
695000,43999,SW17 8HS,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
400000,44027,SE6 2AT,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
575000,44012,SW16 6DG,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
608000,44012,SW12 8BP,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
617000,44011,SW17 0AJ,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
402500,44039,SW12 9HW,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
565000,43906,SW4 7QF,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
575000,44012,SE1 6FJ,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
470000,44015,SW4 0HE,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
194000,44015,SE18 1EW,Terraced,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
345000,44021,RM8 1BF,Terraced,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
310000,44018,SW16 1TR,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
325000,44020,SW2 2LS,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
270000,43980,SE13 6DQ,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
655168,44036,E15 1DJ,Flat,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
250000,44032,SW19 8LB,Flat,Pre-Owned,Leasehold,LONDON,MERTON,GREATER LONDON
780000,44027,SW12 0DD,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
360000,44015,SE4 1EG,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
750000,43900,SW17 7QY,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
421000,44035,SW2 5EF,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
762500,44022,SW9 6AH,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
1260000,44029,SE16 4TT,Terraced,Pre-Owned,Freehold,LONDON,SOUTHWARK,GREATER LONDON
610000,44015,SE21 7NB,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
428000,44029,SE13 7TY,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
537500,44012,SE23 2DZ,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
500000,44022,TW11 9RT,Flat,Pre-Owned,Leasehold,TEDDINGTON,RICHMOND UPON THAMES,GREATER LONDON
545000,44015,SE27 0SH,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
370000,43980,SE14 6BS,Flat,Pre-Owned,Leasehold,LONDON,LEWISHAM,GREATER LONDON
245000,44012,E7 9HJ,Semi-Detached,Pre-Owned,Leasehold,LONDON,NEWHAM,GREATER LONDON
1100000,44015,TW2 6RS,Semi-Detached,Pre-Owned,Freehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
195000,43607,BR1 4PP,Flat,Pre-Owned,Leasehold,BROMLEY,LEWISHAM,GREATER LONDON
450000,43749,SE15 4BS,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
172000,43629,SW16 3PX,Flat,Pre-Owned,Leasehold,LONDON,LAMBETH,GREATER LONDON
675000,43742,SE23 1EL,Detached,Pre-Owned,Freehold,LONDON,LEWISHAM,GREATER LONDON
342000,43749,SE15 2TQ,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
640000,43752,SW12 9LU,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
405000,43735,TW2 5NJ,Flat,Pre-Owned,Leasehold,TWICKENHAM,RICHMOND UPON THAMES,GREATER LONDON
311000,43733,SE15 2HA,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
705000,43770,SW15 2LA,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
435000,43755,SE9 1LW,Terraced,Pre-Owned,Freehold,LONDON,GREENWICH,GREATER LONDON
1000070,43784,SW15 2LA,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
648000,43770,SW15 2QT,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
350000,43766,SE7 7LJ,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
1010000,43788,SE15 5NW,Terraced,Pre-Owned,Freehold,LONDON,SOUTHWARK,GREATER LONDON
490000,43787,SE5 9JJ,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
164250,43761,SE5 7FX,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
615000,43783,SW12 9RN,Flat,Pre-Owned,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
350000,43761,SE15 2JE,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
500000,43789,SE22 9PH,Flat,Pre-Owned,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
395000,43777,SE3 8BS,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
715000,43735,SE10 9HG,Flat,NewBuild,Leasehold,LONDON,GREENWICH,GREATER LONDON
740000,43706,SE1 1AU,Flat,NewBuild,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
555000,43788,SE1 1AU,Flat,NewBuild,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
578000,43818,SE1 1AU,Flat,NewBuild,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
495500,43808,SE18 6ZU,Flat,Pre-Owned,Leasehold,LONDON,GREENWICH,GREATER LONDON
310000,43623,RM10 8XH,Semi-Detached,Pre-Owned,Freehold,DAGENHAM,BARKING AND DAGENHAM,GREATER LONDON
282500,43740,TW10 5DW,Flat,Pre-Owned,Leasehold,RICHMOND,RICHMOND UPON THAMES,GREATER LONDON
750000,43707,SE5 7FT,Terraced,NewBuild,Freehold,LONDON,SOUTHWARK,GREATER LONDON
595000,43788,SW2 1AP,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
600000,43735,SE10 0YL,Flat,NewBuild,Leasehold,LONDON,GREENWICH,GREATER LONDON
415000,43776,E16 2XJ,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
729475,43756,E15 1GH,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 5HR,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DN,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DN,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DN,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DN,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 5HR,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 5HR,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 5AA,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 5AA,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DE,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
300000,43651,E1 1BY,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
488750,43651,E1 1DN,Other,Pre-Owned,Leasehold,LONDON,TOWER HAMLETS,GREATER LONDON
272637,43651,EC3N 1BD,Other,Pre-Owned,Leasehold,LONDON,CITY OF LONDON,GREATER LONDON
360833,43651,N3 2RY,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 2RY,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 2RY,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 2RY,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 2RY,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
350000,43915,SE25 6PW,Flat,Pre-Owned,Leasehold,LONDON,CROYDON,GREATER LONDON
705000,44015,KT5 9JL,Semi-Detached,Pre-Owned,Freehold,SURBITON,KINGSTON UPON THAMES,GREATER LONDON
400000,43980,SM3 9SD,Terraced,Pre-Owned,Freehold,SUTTON,SUTTON,GREATER LONDON
490000,44013,KT4 8UE,Semi-Detached,Pre-Owned,Freehold,WORCESTER PARK,SUTTON,GREATER LONDON
1154250,43557,SW4 6BF,Terraced,NewBuild,Freehold,LONDON,LAMBETH,GREATER LONDON
820000,43801,SW8 2FJ,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
750000,43818,SW8 4EU,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
774000,43798,E16 2SU,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
560725,43810,E16 2SU,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
449000,43815,E16 2SU,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
625000,43763,E16 1YY,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
800000,43798,SW8 2FJ,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
408500,43819,SE5 0AY,Flat,NewBuild,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
676575,43762,E15 1GJ,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
528888,43817,SE14 6FE,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
600000,43819,SW11 3GS,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
690000,43756,SE10 9HG,Flat,NewBuild,Leasehold,LONDON,GREENWICH,GREATER LONDON
680000,43777,E15 1FX,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
442500,43726,SE14 6FE,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
440000,43819,SE14 6FE,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
690000,43812,E15 1FX,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
500000,43755,SE13 7FX,Flat,NewBuild,Leasehold,LONDON,LEWISHAM,GREATER LONDON
729950,43810,SE9 2AY,Terraced,NewBuild,Freehold,LONDON,GREENWICH,GREATER LONDON
1070000,43707,SW4 6BF,Terraced,NewBuild,Freehold,LONDON,LAMBETH,GREATER LONDON
737500,43812,SE5 0BA,Flat,NewBuild,Freehold,LONDON,SOUTHWARK,GREATER LONDON
600000,43756,SW11 3GQ,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
780000,43812,SW8 2FJ,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
455000,43789,SE5 7FU,Flat,NewBuild,Leasehold,LONDON,SOUTHWARK,GREATER LONDON
830000,43809,SW8 2FA,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
1100000,43819,SE1 7AH,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
800000,43805,SW8 2FJ,Flat,NewBuild,Leasehold,LONDON,LAMBETH,GREATER LONDON
1003200,43762,SW11 7AY,Flat,NewBuild,Leasehold,LONDON,WANDSWORTH,GREATER LONDON
411538,43794,E16 2SU,Flat,NewBuild,Leasehold,LONDON,NEWHAM,GREATER LONDON
539000,43820,SE18 6YJ,Flat,NewBuild,Leasehold,LONDON,GREENWICH,GREATER LONDON
545000,43803,SE18 6ZS,Flat,NewBuild,Leasehold,LONDON,GREENWICH,GREATER LONDON
360833,43651,N3 1DE,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 1DE,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
360833,43651,N3 1DE,Other,Pre-Owned,Leasehold,LONDON,BARNET,GREATER LONDON
41114,43812,N1 3DB,Other,Pre-Owned,Freehold,LONDON,ISLINGTON,GREATER LONDON
561727,43651,HA1 1BD,Other,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
561727,43651,HA1 1BD,Other,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
561727,43651,HA1 1FD,Other,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
561727,43651,HA1 1BD,Other,Pre-Owned,Leasehold,HARROW,HARROW,GREATER LONDON
